"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.87120631754289e-58,2.4017897766806,0.356,0.084,6.68037234387831e-54,"1","SCO2"
7.813651734788e-58,2.86233795556338,0.277,0.049,1.07156419890883e-53,"1","SLC11A1"
1.3431742411454e-57,2.39456898119243,0.337,0.076,1.8420291543068e-53,"1","EIF4EBP1"
1.39200372770725e-57,1.26915201802538,0.632,0.261,1.90899391217773e-53,"1","TIMP1"
8.93827259552739e-57,3.40350137933788,0.264,0.045,1.22579470375063e-52,"1","FCGR2A"
4.09283256879522e-56,2.13367236105827,0.405,0.113,5.61291058484576e-52,"1","APLP2"
5.09296460624083e-56,2.11701574633173,0.328,0.071,6.98449166099868e-52,"1","PILRA"
5.27421358145569e-56,1.10217536036471,0.678,0.279,7.23305650560834e-52,"1","HLA-DRB5"
1.10358848173623e-55,0.529593141549101,0.998,0.992,1.51346124385306e-51,"1","ACTB"
1.91853926052794e-55,1.72538248769434,0.582,0.249,2.63108474188802e-51,"1","C20orf24"
2.54738767623174e-55,1.88733733145888,0.553,0.218,3.49348745918421e-51,"1","CNPY3"
8.79658278325186e-54,2.32715166144791,0.295,0.058,1.20636336289516e-49,"1","RNASE6"
1.21827729172331e-53,2.33702562498749,0.318,0.071,1.67074547786935e-49,"1","TBXAS1"
1.40324201040878e-52,1.06324110818548,0.84,0.65,1.9244060930746e-48,"1","EIF4A1"
1.65461043647147e-52,0.724298990082255,0.983,0.911,2.26913275257697e-48,"1","PFDN5"
1.76693494739775e-52,1.33117533507936,0.553,0.202,2.42317458686128e-48,"1","HLA-DMA"
1.89148063908749e-52,1.25482257339326,0.723,0.408,2.59397654844459e-48,"1","FKBP1A"
2.01456962495699e-51,0.407313327755277,1,1,2.76278078366602e-47,"1","TMSB4X"
2.19550072627819e-50,1.65962287473351,0.499,0.188,3.0109096960179e-46,"1","STXBP2"
1.79241493416764e-49,2.91181571546421,0.277,0.059,2.4581178407175e-45,"1","C5AR1"
2.37800880697321e-49,2.28509351773682,0.376,0.108,3.26120127788306e-45,"1","IFNGR2"
7.19486311904437e-49,2.17010742846452,0.372,0.112,9.86703528145745e-45,"1","C4orf48"
1.67819073523249e-48,1.48007542149252,0.559,0.24,2.30147077429783e-44,"1","PGLS"
3.32809628644383e-48,1.56004597624127,0.52,0.206,4.56415124722907e-44,"1","AMICA1"
8.97134875889908e-48,1.95279743882646,0.328,0.087,1.23033076879542e-43,"1","GCA"
1.35709841784927e-47,1.63466909285021,0.62,0.309,1.86112477023849e-43,"1","SERPINB1"
1.75442048065536e-46,1.37307609770094,0.692,0.394,2.40601224717075e-42,"1","ISG15"
2.6130634708603e-46,1.28014833134816,0.717,0.437,3.58355524393781e-42,"1","FOSB"
2.77872539928017e-46,1.12874723300136,0.765,0.466,3.81074401257283e-42,"1","LAMTOR4"
5.80330099813474e-46,1.57546979895461,0.495,0.191,7.95864698884198e-42,"1","ASAH1"
5.76615447340292e-45,0.936485127301075,0.844,0.677,7.90770424482477e-41,"1","ALDOA"
4.93427113876821e-44,2.38546094678963,0.283,0.069,6.76685943970672e-40,"1","CYBB"
2.02142260563895e-43,0.472647427840872,0.996,0.994,2.77217896137326e-39,"1","MT-CO1"
3.78136662542863e-43,2.21786692192711,0.274,0.065,5.18576619011282e-39,"1","CPPED1"
4.24196353094084e-43,1.92379750482796,0.534,0.245,5.81742878633227e-39,"1","H2AFY"
7.59104184909513e-43,1.47451111528151,0.626,0.32,1.04103547918491e-38,"1","GLRX"
2.84855448653705e-42,1.74339594599113,0.387,0.128,3.90650762283691e-38,"1","LGALS9"
5.77673356804572e-42,1.56965405730705,0.615,0.319,7.9222124152179e-38,"1","ATP6V1F"
5.01278927311226e-41,0.908225399030895,0.715,0.462,6.87453920914615e-37,"1","VAMP8"
1.27250844482927e-40,1.9953738113574,0.27,0.066,1.74511808123886e-36,"1","LRRC25"
1.29043429673407e-40,1.20945460463269,0.719,0.436,1.76970159454111e-36,"1","TCEB2"
2.35809488275276e-40,0.833239235681448,0.763,0.433,3.23389132220714e-36,"1","HLA-DPA1"
2.7573205087339e-40,2.37607241318039,0.345,0.111,3.78138934567767e-36,"1","JUND"
3.37311988343931e-40,1.86521752515285,0.368,0.121,4.62589660814867e-36,"1","NCF1"
1.93160395574243e-39,1.21066458569648,0.601,0.322,2.64900166490517e-35,"1","C10orf54"
3.3888037627642e-39,1.66380146562923,0.291,0.076,4.64740548025483e-35,"1","RP11-290F20.3"
4.27394606856482e-39,2.14312539870772,0.37,0.127,5.8612896384298e-35,"1","SAT2"
1.2053532872294e-37,1.55659687020297,0.443,0.176,1.6530214981064e-33,"1","GLIPR2"
2.29680366383147e-37,1.31597323839476,0.457,0.178,3.14983654457848e-33,"1","FAM26F"
2.54687399823453e-37,2.28351020972879,0.272,0.075,3.49278300117883e-33,"1","MIR24-2"
3.64548925143689e-37,1.56954124205513,0.422,0.159,4.99942395942056e-33,"1","BID"
3.68383894299771e-37,0.685737120895116,0.942,0.833,5.05201672642706e-33,"1","MYL6"
4.18181966732865e-37,2.0852479337068,0.279,0.076,5.73494749177451e-33,"1","TMEM205"
1.18086617876562e-36,2.24725787747792,0.299,0.092,1.61943987755917e-32,"1","RHOB"
1.11153181911264e-35,1.01734559508678,0.574,0.293,1.52435473673107e-31,"1","LAMTOR1"
3.39376835628974e-35,1.336078749916,0.516,0.242,4.65421392381576e-31,"1","CLTA"
5.19602385655271e-35,0.630709427467579,0.761,0.465,7.12582711687638e-31,"1","HLA-DPB1"
9.0321745437923e-35,1.26921076299372,0.505,0.245,1.23867241693568e-30,"1","GSTO1"
2.30868673405011e-34,0.818018706378649,0.827,0.633,3.16613298707632e-30,"1","LY6E"
4.68248944264342e-34,1.55463547851673,0.428,0.186,6.42156602164119e-30,"1","GNAI2"
9.86825728743754e-34,1.26894311986202,0.622,0.339,1.35333280439918e-29,"1","RHOG"
1.31770097765202e-33,1.2916045731265,0.528,0.259,1.80709512075198e-29,"1","ANXA5"
1.34647863912134e-33,1.28396615058498,0.505,0.238,1.846560805691e-29,"1","CARD16"
4.68112990168913e-33,0.803574575546562,0.85,0.674,6.41970154717647e-29,"1","ZFP36"
4.70853318059839e-33,1.46336631639099,0.385,0.149,6.45728240387263e-29,"1","DYNLT1"
7.63740374610278e-33,0.959863242379049,0.715,0.462,1.04739354974053e-28,"1","TPI1"
1.33762471319798e-32,1.74120892965829,0.347,0.127,1.83441853167972e-28,"1","BNIP3L"
7.58740217396105e-32,1.96234123320004,0.304,0.1,1.04053633413702e-27,"1","SCPEP1"
9.71531544240477e-32,1.89371814763587,0.258,0.075,1.33235835977139e-27,"1","CECR1"
1.23183864648056e-31,1.00358173249429,0.732,0.503,1.68934351978344e-27,"1","GPX4"
2.2608284741241e-31,1.04636697180667,0.561,0.297,3.10050016941379e-27,"1","CD63"
2.68882132531734e-31,1.46794646014636,0.383,0.152,3.6874495655402e-27,"1","EFHD2"
3.93750402855746e-31,2.19863363614631,0.287,0.094,5.3998930247637e-27,"1","C20orf27"
1.81405539907078e-29,1.60068072329073,0.345,0.135,2.48779557428567e-25,"1","ATP6V0D1"
8.73391302544672e-28,1.56326079833453,0.378,0.164,1.19776883230976e-23,"1","SOD2"
5.17475425305863e-27,0.725618101113942,0.744,0.511,7.09665798264461e-23,"1","SERP1"
8.01767743280776e-27,1.63534207624329,0.314,0.121,1.09954428313526e-22,"1","COMT"
8.7330324431205e-27,1.27658644766471,0.489,0.253,1.19764806924955e-22,"1","NOP10"
1.19986365699428e-26,1.30656878463829,0.385,0.17,1.64549301920195e-22,"1","TIMM13"
1.20963854746732e-26,1.31708048207394,0.486,0.25,1.65889830399668e-22,"1","NDUFS7"
1.34246567988299e-26,1.82621927120573,0.262,0.091,1.84105743339153e-22,"1","GLUL"
1.85067729596068e-26,1.65094613496126,0.445,0.216,2.53801884368048e-22,"1","ARRB2"
1.93042738109633e-26,1.66317611767216,0.258,0.086,2.64738811043551e-22,"1","ATOX1"
2.6513248886977e-26,1.84031876979855,0.256,0.086,3.63602695236003e-22,"1","THEMIS2"
5.90607260471158e-26,1.20102818939648,0.474,0.248,8.09958797010146e-22,"1","SUPT4H1"
1.04706188187405e-25,0.578926883389585,0.811,0.608,1.43594066480207e-21,"1","CLIC1"
1.32800107253773e-25,1.25656512996675,0.397,0.185,1.82122067087824e-21,"1","LAMTOR2"
2.13742704854795e-25,1.02783722497323,0.69,0.469,2.93126745437867e-21,"1","SLC25A5"
3.75711430413426e-25,0.792764066225679,0.742,0.539,5.15250655668972e-21,"1","COX6B1"
7.30772114567172e-25,1.85471770948301,0.26,0.094,1.00218087791742e-20,"1","NAGK"
1.31665782292842e-24,0.95653443413707,0.58,0.342,1.80566453836404e-20,"1","H3F3A"
1.42893296633691e-24,0.53588554263846,0.892,0.782,1.95963867003444e-20,"1","ARPC2"
2.46070978397282e-24,0.995443859110032,0.559,0.329,3.37461739774032e-20,"1","CSTB"
2.95790866775304e-24,1.30853414145073,0.299,0.117,4.05647594695652e-20,"1","ZYX"
3.67873585285813e-24,0.951030205487919,0.599,0.372,5.04501834860964e-20,"1","NDUFA11"
3.88161364365029e-24,0.974197519756238,0.258,0.087,5.323244950902e-20,"1","MS4A7"
5.18551001511438e-24,0.965186021147738,0.53,0.306,7.11140843472786e-20,"1","WDR83OS"
6.56656869354398e-24,0.960866036492707,0.638,0.407,9.00539230632621e-20,"1","BST2"
8.57469857423163e-24,1.49921465016756,0.41,0.206,1.17593416247013e-19,"1","SAMHD1"
1.78162450287202e-23,1.36707709187661,0.314,0.128,2.44331984323868e-19,"1","HSBP1"
2.89230932848613e-23,1.00127606189668,0.499,0.277,3.96651301308588e-19,"1","MT2A"
4.53197051444922e-23,0.675739641227514,0.723,0.515,6.21514436351567e-19,"1","BRK1"
7.35127756165181e-23,1.51740495042161,0.316,0.129,1.00815420480493e-18,"1","OAZ2"
2.00612718506675e-22,1.437522974606,0.301,0.123,2.75120282160054e-18,"1","NINJ1"
2.68435106313585e-22,1.32878530394727,0.343,0.157,3.68131904798451e-18,"1","POLE4"
2.39609139203555e-21,1.27390126348367,0.376,0.181,3.28599973503756e-17,"1","TNFSF10"
2.73549869348825e-21,1.53983378984759,0.268,0.107,3.75146290824979e-17,"1","WARS"
3.17386734170859e-21,1.96238099042842,0.252,0.097,4.35264167241916e-17,"1","NAPRT1"
9.65367467595893e-21,0.679138531274654,0.696,0.51,1.32390494506101e-16,"1","ATP5D"
1.89633547210084e-20,0.920564134542796,0.557,0.349,2.60063446643909e-16,"1","COX8A"
4.49946778050866e-20,0.791633352951906,0.335,0.147,6.17057011418957e-16,"1","HLA-DMB"
5.12286065699613e-20,0.798178890165963,0.599,0.387,7.02549110500449e-16,"1","PKM"
8.23061985150447e-20,0.644820421280069,0.649,0.432,1.12874720643532e-15,"1","ITGB2"
1.57878204125637e-19,1.1382329208888,0.358,0.174,2.16514169137899e-15,"1","GLIPR1"
2.00016955610037e-19,1.45815389753046,0.252,0.102,2.74303252923605e-15,"1","CAPNS1"
3.84906480012051e-19,0.650537957202931,0.703,0.537,5.27860746688527e-15,"1","RHOA"
4.27546885600485e-19,0.321334566803384,0.963,0.942,5.86337798912506e-15,"1","PFN1"
1.04182619045595e-18,0.497696423771648,0.884,0.822,1.42876043759129e-14,"1","SLC25A6"
1.31203126851461e-18,0.813254180440468,0.647,0.461,1.79931968164094e-14,"1","HIGD2A"
1.5832646580342e-18,1.51217530666115,0.328,0.16,2.17128915202811e-14,"1","RILPL2"
2.05510460034608e-18,1.3286306187996,0.289,0.131,2.81837044891461e-14,"1","POU2F2"
2.16188374863156e-18,1.03810068533825,0.43,0.236,2.96480737287331e-14,"1","CASP1"
3.41801910285384e-18,0.655856017195932,0.83,0.713,4.68747139765375e-14,"1","EMP3"
5.05965662587748e-18,0.922150004806601,0.52,0.323,6.93881309672837e-14,"1","POLR2L"
5.2982303952271e-18,1.07283692559499,0.397,0.21,7.26599316401445e-14,"1","SDCBP"
6.34825806905382e-18,0.910927925188173,0.466,0.273,8.70600111590041e-14,"1","RNH1"
3.01887830040224e-17,1.79255519763674,0.262,0.116,4.14008970117164e-13,"1","TNFRSF1B"
9.41100578444418e-17,1.13407442634354,0.326,0.165,1.29062533327867e-12,"1","SERPINB6"
1.13081967870049e-16,1.12260399751587,0.422,0.243,1.55080610736985e-12,"1","TMEM219"
1.71583576587293e-16,0.473810665980695,0.992,0.955,2.35309716931814e-12,"1","H3F3B"
1.72160040459552e-16,1.19648775319175,0.308,0.15,2.36100279486229e-12,"1","NDUFB1"
2.05716044684197e-16,1.24252877456534,0.306,0.147,2.82118983679908e-12,"1","SPG21"
2.35547000660376e-16,0.929672856649406,0.439,0.255,3.2302915670564e-12,"1","UQCRFS1"
4.22705555588305e-16,1.49665777711677,0.264,0.121,5.79698398933801e-12,"1","STX10"
6.37034119355609e-16,0.975975043600404,0.368,0.2,8.73628591284282e-12,"1","NDUFS6"
6.44586784870356e-16,0.74277687616881,0.701,0.539,8.83986316771206e-12,"1","UQCR11.1"
7.24516151723587e-16,1.02352938970991,0.48,0.297,9.93601450473727e-12,"1","SEC11A"
7.83135431011091e-16,0.961957191131622,0.345,0.183,1.07399193008861e-11,"1","ATG3"
8.40440306536482e-16,1.35015261345258,0.256,0.115,1.15257983638413e-11,"1","PLSCR1"
2.04070199379917e-15,0.936243370045743,0.31,0.157,2.79861871429618e-11,"1","GRB2"
2.11571528819028e-15,0.424299856736467,0.938,0.897,2.90149194622415e-11,"1","COX4I1"
5.07582356990631e-15,1.24424615383754,0.268,0.13,6.96098444376952e-11,"1","LAP3"
8.75212656859538e-15,0.766617307091708,0.524,0.351,1.20026663761717e-10,"1","PSMB3"
1.07625421756748e-14,0.272241696049716,0.992,0.972,1.47597503397204e-10,"1","UBA52"
1.54852332803032e-14,1.08210541943712,0.301,0.156,2.12364489206078e-10,"1","EPSTI1"
1.99877599606852e-14,0.797362818786833,0.403,0.231,2.74112140100837e-10,"1","REEP5"
2.13540889487562e-14,1.16075384833215,0.266,0.127,2.92849975843243e-10,"1","PARVG"
3.09737983722357e-14,0.519234698014799,0.863,0.808,4.2477467087684e-10,"1","YBX1"
3.77538918651265e-14,1.10910657979079,0.455,0.286,5.17756873038345e-10,"1","CASP4"
4.47260394727726e-14,0.446776487733008,0.848,0.731,6.13372905329603e-10,"1","ATP5E"
4.5788123147168e-14,1.29583914849544,0.304,0.157,6.27938320840262e-10,"1","UQCRC1"
6.96717588515294e-14,0.819720598222756,0.628,0.476,9.55478500889875e-10,"1","COX5B"
7.05352823352382e-14,0.589251168145794,0.459,0.28,9.67320861945456e-10,"1","BLOC1S1"
7.6153363319632e-14,0.805006669391279,0.399,0.237,1.04436722456543e-09,"1","GNB2"
1.02025182965315e-13,0.985201627926595,0.405,0.246,1.39917335918633e-09,"1","ZNHIT1"
1.19491561823693e-13,0.809809166774863,0.385,0.222,1.63870727885013e-09,"1","RNF7"
1.31150396440671e-13,0.739514513434919,0.459,0.293,1.79859653678736e-09,"1","HMGB2"
1.99767935120673e-13,1.13280471320653,0.345,0.198,2.73961746224491e-09,"1","VAMP5"
2.05302458983296e-13,0.901451374703358,0.482,0.316,2.81551792249692e-09,"1","UBE2L6"
2.612852374569e-13,0.969668598429605,0.293,0.151,3.58326574648393e-09,"1","CHMP4B"
2.87716562528909e-13,0.736357197174483,0.582,0.416,3.94574493852146e-09,"1","C11orf31"
2.91171593841806e-13,1.03736753932105,0.397,0.241,3.99312723794652e-09,"1","HSD17B11"
3.43070114623922e-13,1.10188862831552,0.277,0.139,4.70486355195246e-09,"1","IFI27L2"
7.84017001987466e-13,0.913947414422234,0.347,0.198,1.07520091652561e-08,"1","CD97"
1.02499381850286e-12,0.440495313798606,0.811,0.727,1.40567652269482e-08,"1","EIF3K"
1.02653006475335e-12,0.81048199152324,0.536,0.381,1.40778333080275e-08,"1","MCL1"
1.31648935632816e-12,0.781041936124766,0.43,0.269,1.80543350326844e-08,"1","ARF5"
1.46430668305244e-12,1.1319385500098,0.258,0.134,2.00815018513812e-08,"1","EIF4E2"
1.82829906741558e-12,0.251397644218746,0.992,0.982,2.50732934105373e-08,"1","EIF1"
2.2529441571027e-12,0.945299050628228,0.416,0.262,3.08968761705065e-08,"1","MRPL23"
2.83574701535456e-12,0.74856801249107,0.484,0.325,3.88894345685724e-08,"1","PRDX5"
2.85401103630639e-12,1.38560917875233,0.297,0.166,3.91399073519058e-08,"1","MYADM"
3.66219851190571e-12,0.810780092366888,0.362,0.215,5.02233903922749e-08,"1","DOK2"
4.14627281149151e-12,1.10279084465154,0.285,0.152,5.68619853367946e-08,"1","LSMD1"
4.69227050051545e-12,0.447078630457475,0.944,0.879,6.43497976440689e-08,"1","DUSP1"
5.54737173629017e-12,1.27376692961641,0.308,0.167,7.60766559914834e-08,"1","PPT1"
5.62998320184708e-12,1.10805730687239,0.289,0.158,7.72095896301308e-08,"1","IFI35"
6.04351422578687e-12,0.617896131252034,0.676,0.538,8.28807540924411e-08,"1","PSMA7"
6.85426637825885e-12,0.694780481638099,0.588,0.433,9.39994091114419e-08,"1","NDUFA13"
7.38278761043308e-12,0.708335739719864,0.428,0.271,1.01247549289479e-07,"1","GNAS"
1.09501749621827e-11,0.84434136236806,0.331,0.193,1.50170699431374e-07,"1","RNF181"
1.60047464204563e-11,0.865303849976966,0.412,0.267,2.19489092410137e-07,"1","GNG5"
2.57190640539458e-11,0.802704899953353,0.416,0.264,3.52711244435813e-07,"1","PPP4C"
2.66048240373613e-11,0.639448541663802,0.407,0.246,3.64858556848373e-07,"1","VASP"
3.23294011223558e-11,1.15465279096068,0.308,0.176,4.43365406991987e-07,"1","TGFB1"
3.39184395670258e-11,0.929781308606404,0.264,0.142,4.65157480222192e-07,"1","PHPT1"
4.22038966420537e-11,0.704612127703126,0.306,0.17,5.78784238549125e-07,"1","OAS1"
5.66007021468362e-11,0.476986270562744,0.518,0.358,7.76222029241711e-07,"1","ID2"
6.05379565071853e-11,1.17541810518775,0.295,0.168,8.30217535539539e-07,"1","SNF8"
8.46364037490884e-11,1.11523638558072,0.281,0.159,1.160703641015e-06,"1","NAAA"
1.04907149857114e-10,1.00623484053938,0.266,0.147,1.43869665314047e-06,"1","C14orf2"
1.05788345330794e-10,0.336041733637327,0.786,0.681,1.4507813678665e-06,"1","GMFG"
1.69558480253697e-10,0.607577990649132,0.53,0.38,2.32532499819921e-06,"1","NDUFB11"
1.90722031542826e-10,0.433292243393453,0.584,0.44,2.61556194057831e-06,"1","SNX3"
4.91962131822126e-10,0.827422152728997,0.312,0.183,6.74676867580863e-06,"1","MT-ND3"
1.09339941744464e-09,1.1352087020358,0.266,0.152,1.49948796108358e-05,"1","FIBP"
1.18115018011281e-09,0.860723871303009,0.26,0.143,1.61982935700671e-05,"1","CAST"
1.40234655251768e-09,0.887742299411915,0.291,0.169,1.92317806212275e-05,"1","CLTB"
1.68518373407576e-09,0.777951196349195,0.262,0.147,2.31106097291149e-05,"1","SMS"
1.83732630763736e-09,0.424556112397202,0.767,0.624,2.51970929829387e-05,"1","KLF6"
1.87184005209326e-09,0.479054424630859,0.455,0.314,2.5670414474407e-05,"1","DYNLL1"
2.76434297173158e-09,0.714947056630202,0.297,0.171,3.79101995143269e-05,"1","CYC1"
2.77859976614162e-09,0.914561361112772,0.389,0.267,3.81057171928662e-05,"1","ATP5I"
2.83836877881679e-09,0.744870064680295,0.356,0.223,3.89253894326934e-05,"1","ANAPC11"
4.28816503379975e-09,0.891059199382751,0.501,0.369,5.88078952735297e-05,"1","SF3B5"
5.64293511003445e-09,0.81599862185578,0.285,0.172,7.73872120990124e-05,"1","COX17"
5.858595431144e-09,0.662577205801813,0.559,0.411,8.03447777427088e-05,"1","COPE"
6.26670117970287e-09,1.39449405932325,0.314,0.195,8.59415399784451e-05,"1","SDHB"
7.40303689404899e-09,0.720003525283644,0.314,0.19,0.000101525247964988,"1","FLNA"
8.31759615415653e-09,0.951209006478186,0.252,0.144,0.000114067513658103,"1","LTA4H"
1.24248795222769e-08,0.697917114130943,0.378,0.252,0.000170394797768505,"1","AHNAK"
1.29742987400339e-08,0.932335152866829,0.274,0.16,0.000177929532920825,"1","SSR3"
2.0653668111571e-08,0.738370536453452,0.358,0.24,0.000283244404482085,"1","CHMP1B"
2.31392518912286e-08,0.841150737323896,0.266,0.158,0.000317331700436309,"1","BAG1"
2.42721433698535e-08,0.701977991131445,0.432,0.31,0.000332868174174172,"1","NDUFB10"
2.63980117094827e-08,0.487270197340473,0.374,0.247,0.000362022332583845,"1","RGS19"
2.79120138557827e-08,0.753853151844117,0.468,0.33,0.000382785358018203,"1","COX5A"
3.59160689867321e-08,0.753185960084179,0.32,0.205,0.000492552970084044,"1","MRPL54"
4.70129097443192e-08,0.805422609060205,0.343,0.232,0.000644735044233593,"1","METTL9"
6.67830278815702e-08,1.13519531346039,0.289,0.18,0.000915862444367854,"1","IDH3G"
7.15444142561475e-08,0.855643236318781,0.26,0.156,0.000981160097108806,"1","ZFAND5"
7.21152613308546e-08,0.52392202122737,0.553,0.422,0.00098898869389134,"1","UBL5"
8.08634891931477e-08,0.653621585591227,0.335,0.216,0.00110896189079483,"1","MYO1F"
1.09604737635622e-07,0.632441559566366,0.449,0.337,0.00150311937193492,"1","LRRFIP1"
1.4442089880017e-07,0.651086138155772,0.295,0.184,0.00198058820614553,"1","OXA1L"
1.6705434149525e-07,0.663159450904697,0.447,0.327,0.00229098323926586,"1","UQCR10"
1.86677956609736e-07,0.638135845077675,0.299,0.187,0.00256010149694591,"1","SQSTM1"
2.99027111011828e-07,0.609390332509766,0.424,0.303,0.0041008578004162,"1","ATP5J2"
3.81939686044845e-07,0.400421625916146,0.538,0.422,0.00523792085441901,"1","SH3BGRL"
5.10786895193424e-07,0.404708132186591,0.603,0.479,0.00700493148068261,"1","ARL6IP4"
5.83802356291173e-07,0.496348252256532,0.339,0.224,0.00800626551417715,"1","HN1"
6.60361099791297e-07,0.435390139975076,0.345,0.238,0.00905619212253784,"1","NDUFA2"
8.61972301685901e-07,0.337783940378854,0.437,0.321,0.0118210881453204,"1","CSNK2B"
8.74554418828106e-07,0.60590056240452,0.277,0.178,0.0119936392998086,"1","WASF2"
1.2995595849437e-06,0.660597857101107,0.372,0.262,0.0178221601479179,"1","ATP5EP2"
2.09661257087306e-06,0.694362709697489,0.295,0.198,0.0287529447969531,"1","CKLF"
2.45797398520554e-06,0.555902635047144,0.376,0.267,0.0337086552331088,"1","NDUFB7"
2.90792163402188e-06,0.829123259557489,0.277,0.178,0.0398792372889761,"1","ENY2"
4.16141220323663e-06,0.455605913683063,0.424,0.312,0.0570696069551872,"1","FIS1"
4.49725333825659e-06,0.469293167918844,0.374,0.267,0.0616753322808508,"1","PRDX6"
7.89606016945336e-06,0.516806235124793,0.584,0.484,0.108286569163883,"1","NEDD8"
8.82290237831557e-06,0.707953302920271,0.393,0.288,0.12099728321622,"1","SRSF9"
1.2199784700102e-05,0.363104527239949,0.501,0.396,0.167307847377199,"1","C19orf53"
1.29820365538844e-05,0.57681648133215,0.283,0.192,0.17803564929997,"1","HADHA"
1.99345195614443e-05,0.686188634138473,0.308,0.221,0.273382001265648,"1","PGAM1"
2.10567612814462e-05,0.527156038527804,0.314,0.223,0.288772424213753,"1","ATF4"
2.82788528997254e-05,0.508082342341342,0.374,0.275,0.387816188666833,"1","UQCRQ"
